SHA,URL,Parent,Independent,Pure,Operation,Location,Src,Dst
e375677b56502efd3f1e4f4552131a27fda0c518,https://github.com/scikit-learn/scikit-learn/commit/e375677b56502efd3f1e4f4552131a27fda0c518,https://github.com/scikit-learn/scikit-learn/commit/0730e73e31a46b72513caa69ee772b06cedd404f,1,2,Clean Up,sklearn/metrics/scorer.py,Method score_objects,
e1af92b640e53be2707413f6f24c1bb73a34444d,https://github.com/scikit-learn/scikit-learn/commit/e1af92b640e53be2707413f6f24c1bb73a34444d,https://github.com/scikit-learn/scikit-learn/commit/6beacc3fb6cb9777f7fcb6c7a1e3e04315b98db0,1,1,Clean Up,sklearn/cross_validation.py,Class Bootstrap,
e1af92b640e53be2707413f6f24c1bb73a34444d,https://github.com/scikit-learn/scikit-learn/commit/e1af92b640e53be2707413f6f24c1bb73a34444d,https://github.com/scikit-learn/scikit-learn/commit/6beacc3fb6cb9777f7fcb6c7a1e3e04315b98db0,1,1,Clean Up,sklearn/tests/test_cross_validation.py,Method test_bootstrap_errors,
e1af92b640e53be2707413f6f24c1bb73a34444d,https://github.com/scikit-learn/scikit-learn/commit/e1af92b640e53be2707413f6f24c1bb73a34444d,https://github.com/scikit-learn/scikit-learn/commit/6beacc3fb6cb9777f7fcb6c7a1e3e04315b98db0,1,1,Clean Up,sklearn/tests/test_cross_validation.py,Method test_bootstrap_test_sizes,
e0e738760625129be71839fac2dad9325fb90225,https://github.com/scikit-learn/scikit-learn/commit/e0e738760625129be71839fac2dad9325fb90225,https://github.com/scikit-learn/scikit-learn/commit/fb7be879a3dd08c2a8209639d7624fb67d98b46e,1,1,Clean Up,sklearn/model_selection/_search.py,Class _CVScoreTuple,
e0e738760625129be71839fac2dad9325fb90225,https://github.com/scikit-learn/scikit-learn/commit/e0e738760625129be71839fac2dad9325fb90225,https://github.com/scikit-learn/scikit-learn/commit/fb7be879a3dd08c2a8209639d7624fb67d98b46e,1,1,Clean Up,sklearn/utils/extmath.py,Method _impose_f_order,
e0e738760625129be71839fac2dad9325fb90225,https://github.com/scikit-learn/scikit-learn/commit/e0e738760625129be71839fac2dad9325fb90225,https://github.com/scikit-learn/scikit-learn/commit/fb7be879a3dd08c2a8209639d7624fb67d98b46e,1,1,Clean Up,sklearn/utils/linear_assignment_.py,Method _find_prime_in_row,
dfd009d61ebc2b323543035474bb16e5b0e7e316,https://github.com/scikit-learn/scikit-learn/commit/dfd009d61ebc2b323543035474bb16e5b0e7e316,https://github.com/scikit-learn/scikit-learn/commit/7166cd52868fba8fb7e307f282542442a1985032,1,1,Clean Up,sklearn/tests/test_init.py,Method test_import_sklearn_no_warnings,
d8da0ca0700117c32e9ee2d690b9b2312d9ef14d,https://github.com/scikit-learn/scikit-learn/commit/d8da0ca0700117c32e9ee2d690b9b2312d9ef14d,https://github.com/scikit-learn/scikit-learn/commit/f4b74fe29d81952139cfa62eccfb25bcee8b6e4d,1,1,Clean Up,scikits/learn/datasets/olivetti_faces.py,Method load_olivetti_faces,
d53f470d55f12d9a88946963df9a278da3f0456d,https://github.com/scikit-learn/scikit-learn/commit/d53f470d55f12d9a88946963df9a278da3f0456d,https://github.com/scikit-learn/scikit-learn/commit/c1df6bced6bbbad3eb8460a459ccae9f759bd39e,1,1,Clean Up,sklearn/base.py,Class BiclusterMixin,
d53bb58351b4292fc52c6f6e995f1347dccd9093,https://github.com/scikit-learn/scikit-learn/commit/d53bb58351b4292fc52c6f6e995f1347dccd9093,https://github.com/scikit-learn/scikit-learn/commit/769155d9d18c157629718ac1e4c91ee5b690ba7c,1,1,Clean Up,scikits/learn/datasets/samples_generator.py,Method multivariate_normal_from_latent_variables,
d4405cbf6cb3eb0340048fe01b0e5e32b0a1b41f,https://github.com/scikit-learn/scikit-learn/commit/d4405cbf6cb3eb0340048fe01b0e5e32b0a1b41f,https://github.com/scikit-learn/scikit-learn/commit/30619ff44879512b788b2f9add22723bec55fd01,1,1,Clean Up,sklearn/ensemble/gradient_boosting.py,Method oob_score_,
d4405cbf6cb3eb0340048fe01b0e5e32b0a1b41f,https://github.com/scikit-learn/scikit-learn/commit/d4405cbf6cb3eb0340048fe01b0e5e32b0a1b41f,https://github.com/scikit-learn/scikit-learn/commit/30619ff44879512b788b2f9add22723bec55fd01,1,1,Clean Up,sklearn/ensemble/tests/test_gradient_boosting.py,Method test_oob_score,
d4129527d3e86e34e898885ee8640e2c65900f47,https://github.com/scikit-learn/scikit-learn/commit/d4129527d3e86e34e898885ee8640e2c65900f47,https://github.com/scikit-learn/scikit-learn/commit/e773581c3a07300b3d0dc538cbd1131c77351125,1,1,Clean Up,maint_tools/test_docstrings.py,Variable DOCSTRING_IGNORE_LIST,
d3e537f26a57c96c464cef0d361b476484e01021,https://github.com/scikit-learn/scikit-learn/commit/d3e537f26a57c96c464cef0d361b476484e01021,https://github.com/scikit-learn/scikit-learn/commit/f84bce9a55b7c2395a277e08ad9c90d8dd615a99,1,1,Clean Up,scikits/learn/gmm.py,Method _validate_covars,
d1e72c5e01fc1832b89a35adaa9f23f13726552a,https://github.com/scikit-learn/scikit-learn/commit/d1e72c5e01fc1832b89a35adaa9f23f13726552a,https://github.com/scikit-learn/scikit-learn/commit/10a4155c300991261f6753c7497cd668e72377d9,1,1,Clean Up,sklearn/ensemble/forest.py,Method _partition_features,
d0efa6f6b3de47800a355e68e5a436a1a41b17c9,https://github.com/scikit-learn/scikit-learn/commit/d0efa6f6b3de47800a355e68e5a436a1a41b17c9,https://github.com/scikit-learn/scikit-learn/commit/d33c2ea26f9dd3a15db69275c486ae574475a209,1,1,Clean Up,sklearn/base.py,Method _set_params,
d0d8f204675fd2718d373f8cde5ae12707521061,https://github.com/scikit-learn/scikit-learn/commit/d0d8f204675fd2718d373f8cde5ae12707521061,https://github.com/scikit-learn/scikit-learn/commit/14295f9ceb2f1a9ea281ae19c06f3169be8a674f,1,1,Clean Up,sklearn/ensemble/tests/test_forest.py,Variable clf,
d0d8f204675fd2718d373f8cde5ae12707521061,https://github.com/scikit-learn/scikit-learn/commit/d0d8f204675fd2718d373f8cde5ae12707521061,https://github.com/scikit-learn/scikit-learn/commit/14295f9ceb2f1a9ea281ae19c06f3169be8a674f,1,1,Clean Up,sklearn/ensemble/tests/test_forest.py,Variable sample_weight,
d0a94fea742e8d9cafbccf8f814fcfcea4a8b10c,https://github.com/scikit-learn/scikit-learn/commit/d0a94fea742e8d9cafbccf8f814fcfcea4a8b10c,https://github.com/scikit-learn/scikit-learn/commit/28480f4cb2573b9dfd13acedacad04b02d60e40f,1,1,Clean Up,sklearn/covariance/graph_lasso_.py,Method graph_lasso,
d0a94fea742e8d9cafbccf8f814fcfcea4a8b10c,https://github.com/scikit-learn/scikit-learn/commit/d0a94fea742e8d9cafbccf8f814fcfcea4a8b10c,https://github.com/scikit-learn/scikit-learn/commit/28480f4cb2573b9dfd13acedacad04b02d60e40f,1,1,Clean Up,sklearn/covariance/graph_lasso_.py,Class GraphLasso,
d0a94fea742e8d9cafbccf8f814fcfcea4a8b10c,https://github.com/scikit-learn/scikit-learn/commit/d0a94fea742e8d9cafbccf8f814fcfcea4a8b10c,https://github.com/scikit-learn/scikit-learn/commit/28480f4cb2573b9dfd13acedacad04b02d60e40f,1,1,Clean Up,sklearn/covariance/graph_lasso_.py,Class GraphLassoCV,
cfd4e62e1e1f5d537eb1c6458ab3ee5b767515d1,https://github.com/scikit-learn/scikit-learn/commit/cfd4e62e1e1f5d537eb1c6458ab3ee5b767515d1,https://github.com/scikit-learn/scikit-learn/commit/a5feec25bb0e04072030ca8adc46ad151149e9c7,1,0,Clean Up,sklearn/utils/estimator_checks.py,Method check_classifiers_pickle,
cfd4e62e1e1f5d537eb1c6458ab3ee5b767515d1,https://github.com/scikit-learn/scikit-learn/commit/cfd4e62e1e1f5d537eb1c6458ab3ee5b767515d1,https://github.com/scikit-learn/scikit-learn/commit/a5feec25bb0e04072030ca8adc46ad151149e9c7,1,0,Clean Up,sklearn/utils/estimator_checks.py,Method check_regressors_pickle,
ce29c70cae50d46b851effa40deb5e7e44b3976a,https://github.com/scikit-learn/scikit-learn/commit/ce29c70cae50d46b851effa40deb5e7e44b3976a,https://github.com/scikit-learn/scikit-learn/commit/7d905b8c5aed33040a4c8af7ed336437395433b6,1,1,Clean Up,sklearn/linear_model/tests/test_omp.py,Method test_scaling_with_gram,
cd9c63916174fdc937148b8ecadeaf9dbe55ebb1,https://github.com/scikit-learn/scikit-learn/commit/cd9c63916174fdc937148b8ecadeaf9dbe55ebb1,https://github.com/scikit-learn/scikit-learn/commit/4b657985fe1c12e294556bafde45f49c73456408,1,1,Clean Up,sklearn/calibration.py,Method calibrators_,
cd9c63916174fdc937148b8ecadeaf9dbe55ebb1,https://github.com/scikit-learn/scikit-learn/commit/cd9c63916174fdc937148b8ecadeaf9dbe55ebb1,https://github.com/scikit-learn/scikit-learn/commit/4b657985fe1c12e294556bafde45f49c73456408,1,1,Clean Up,sklearn/tests/test_calibration.py,Method test_calibrated_classifier_cv_deprecation,
cb41c52625c7181db357cef6c0fdb30cec52cce2,https://github.com/scikit-learn/scikit-learn/commit/cb41c52625c7181db357cef6c0fdb30cec52cce2,https://github.com/scikit-learn/scikit-learn/commit/7dffa20363d095320ede354edf66f8b6123ba121,1,1,Clean Up,examples/linear_model/plot_lasso_lars.py,Variable alphas,
cad248cee00534c7bf85bcbf5b6de691de4e8d74,https://github.com/scikit-learn/scikit-learn/commit/cad248cee00534c7bf85bcbf5b6de691de4e8d74,https://github.com/scikit-learn/scikit-learn/commit/52500367eec356b69c1abae98e8d0fe731879066,1,1,Clean Up,scikits/learn/decomposition/sparse_pca.py,Method cpu_count,
ca6caa28ab92cbf75a3cc2a411d2a225abd9a4ce,https://github.com/scikit-learn/scikit-learn/commit/ca6caa28ab92cbf75a3cc2a411d2a225abd9a4ce,https://github.com/scikit-learn/scikit-learn/commit/40b45e6b7c65e08311a13cc7a8528c3988e3b405,1,1,Clean Up,sklearn/tests/test_docstring_parameters.py,Variable IGNORED,
c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/be93a75d293bfa0c8de57db3cd41151a98e93696,1,1,Clean Up,sklearn/linear_model/tests/test_ridge.py,Method test_raises_value_error_if_sample_weights_greater_than_1d,
c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/be93a75d293bfa0c8de57db3cd41151a98e93696,1,1,Clean Up,sklearn/linear_model/tests/test_ridge.py,Method test_sparse_design_with_sample_weights,
c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/be93a75d293bfa0c8de57db3cd41151a98e93696,1,1,Clean Up,sklearn/ensemble/tests/test_weight_boosting.py,Variable sparse_y_pred,
c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/be93a75d293bfa0c8de57db3cd41151a98e93696,1,1,Clean Up,sklearn/ensemble/tests/test_weight_boosting.py,Variable dense_y_pred,
c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/be93a75d293bfa0c8de57db3cd41151a98e93696,1,1,Clean Up,sklearn/ensemble/tests/test_weight_boosting.py,Variable sparse_type,
c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/be93a75d293bfa0c8de57db3cd41151a98e93696,1,1,Clean Up,sklearn/ensemble/tests/test_gradient_boosting.py,Variable X_test,
c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/be93a75d293bfa0c8de57db3cd41151a98e93696,1,1,Clean Up,sklearn/ensemble/tests/test_gradient_boosting.py,Variable y_test,
c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/c9789c7edfc95a5b8f81e7ed9c297588490741c0,https://github.com/scikit-learn/scikit-learn/commit/be93a75d293bfa0c8de57db3cd41151a98e93696,1,1,Clean Up,sklearn/ensemble/tests/test_gradient_boosting.py,Variable y_test,
c83ce41b0d66ded5f749d84cf003e77e6343f89c,https://github.com/scikit-learn/scikit-learn/commit/c83ce41b0d66ded5f749d84cf003e77e6343f89c,https://github.com/scikit-learn/scikit-learn/commit/e47bd5a4cd658214a6ee99ee286d3c1d6a6c4373,1,1,Clean Up,sklearn/neighbors/base.py,Method warn_equidistant,
c6d617014899c66df01cad2c8d42422ab374dbbb,https://github.com/scikit-learn/scikit-learn/commit/c6d617014899c66df01cad2c8d42422ab374dbbb,https://github.com/scikit-learn/scikit-learn/commit/ce90ccb51aaa0d43b33a2fa8cb74e88bdf9d38b7,1,1,Clean Up,examples/decomposition/plot_pca_iris.py,Variable x_surf,
c6d617014899c66df01cad2c8d42422ab374dbbb,https://github.com/scikit-learn/scikit-learn/commit/c6d617014899c66df01cad2c8d42422ab374dbbb,https://github.com/scikit-learn/scikit-learn/commit/ce90ccb51aaa0d43b33a2fa8cb74e88bdf9d38b7,1,1,Clean Up,examples/decomposition/plot_pca_iris.py,Variable y_surf,
c6d617014899c66df01cad2c8d42422ab374dbbb,https://github.com/scikit-learn/scikit-learn/commit/c6d617014899c66df01cad2c8d42422ab374dbbb,https://github.com/scikit-learn/scikit-learn/commit/ce90ccb51aaa0d43b33a2fa8cb74e88bdf9d38b7,1,1,Clean Up,examples/decomposition/plot_pca_iris.py,Variable v0,
c6d617014899c66df01cad2c8d42422ab374dbbb,https://github.com/scikit-learn/scikit-learn/commit/c6d617014899c66df01cad2c8d42422ab374dbbb,https://github.com/scikit-learn/scikit-learn/commit/ce90ccb51aaa0d43b33a2fa8cb74e88bdf9d38b7,1,1,Clean Up,examples/decomposition/plot_pca_iris.py,Variable v1,
c6cfce44b21d2f56cb0a14566cd411b68c052987,https://github.com/scikit-learn/scikit-learn/commit/c6cfce44b21d2f56cb0a14566cd411b68c052987,https://github.com/scikit-learn/scikit-learn/commit/5f32ef339d6a0f6110815c163fb77c90a30b226b,1,0,Clean Up,scikits/learn/nmf.py,Method fit_transform,
c484a4a8446c8809cf39e62751a6633d565d3edc,https://github.com/scikit-learn/scikit-learn/commit/c484a4a8446c8809cf39e62751a6633d565d3edc,https://github.com/scikit-learn/scikit-learn/commit/259b487fb46d003a790d8426819d7faacd4ac51d,1,1,Clean Up,sklearn/preprocessing/_weights.py,Method balance_weights,
c484a4a8446c8809cf39e62751a6633d565d3edc,https://github.com/scikit-learn/scikit-learn/commit/c484a4a8446c8809cf39e62751a6633d565d3edc,https://github.com/scikit-learn/scikit-learn/commit/259b487fb46d003a790d8426819d7faacd4ac51d,1,1,Clean Up,sklearn/preprocessing/label.py,Method multilabel,
c3dd4051dda40b28877877a2405806c77502c18d,https://github.com/scikit-learn/scikit-learn/commit/c3dd4051dda40b28877877a2405806c77502c18d,https://github.com/scikit-learn/scikit-learn/commit/31aa26b73e74d70adaa29f6eeb6bbe2ffc3b6325,1,1,Clean Up,sklearn/naive_bayes.py,Method coef_,
c3dd4051dda40b28877877a2405806c77502c18d,https://github.com/scikit-learn/scikit-learn/commit/c3dd4051dda40b28877877a2405806c77502c18d,https://github.com/scikit-learn/scikit-learn/commit/31aa26b73e74d70adaa29f6eeb6bbe2ffc3b6325,1,1,Clean Up,sklearn/naive_bayes.py,Method intercept_,
c3dd4051dda40b28877877a2405806c77502c18d,https://github.com/scikit-learn/scikit-learn/commit/c3dd4051dda40b28877877a2405806c77502c18d,https://github.com/scikit-learn/scikit-learn/commit/31aa26b73e74d70adaa29f6eeb6bbe2ffc3b6325,1,1,Clean Up,sklearn/tests/test_naive_bayes.py,Method test_discretenb_deprecated_coef_intercept,
c3dd4051dda40b28877877a2405806c77502c18d,https://github.com/scikit-learn/scikit-learn/commit/c3dd4051dda40b28877877a2405806c77502c18d,https://github.com/scikit-learn/scikit-learn/commit/31aa26b73e74d70adaa29f6eeb6bbe2ffc3b6325,1,1,Clean Up,sklearn/tests/test_naive_bayes.py,Method test_discretenb_coef_intercept_shape,
c3dd4051dda40b28877877a2405806c77502c18d,https://github.com/scikit-learn/scikit-learn/commit/c3dd4051dda40b28877877a2405806c77502c18d,https://github.com/scikit-learn/scikit-learn/commit/31aa26b73e74d70adaa29f6eeb6bbe2ffc3b6325,1,1,Clean Up,sklearn/tests/test_naive_bayes.py,Method test_mnb_sample_weight,
c3b21153e80c7afdbfc3462f139bf94d511f81c4,https://github.com/scikit-learn/scikit-learn/commit/c3b21153e80c7afdbfc3462f139bf94d511f81c4,https://github.com/scikit-learn/scikit-learn/commit/5a018a3d7290313f7c39cef4c7720b32327491dc,1,1,Clean Up,sklearn/model_selection/_validation.py,Variable ALL_CVS,
c3b21153e80c7afdbfc3462f139bf94d511f81c4,https://github.com/scikit-learn/scikit-learn/commit/c3b21153e80c7afdbfc3462f139bf94d511f81c4,https://github.com/scikit-learn/scikit-learn/commit/5a018a3d7290313f7c39cef4c7720b32327491dc,1,1,Clean Up,sklearn/model_selection/_validation.py,Variable GROUP_CVS,
c37538bfbdb5e292a87b3b8702b5e4ff4f38cf03,https://github.com/scikit-learn/scikit-learn/commit/c37538bfbdb5e292a87b3b8702b5e4ff4f38cf03,https://github.com/scikit-learn/scikit-learn/commit/c869ec3329ed1c2f28880dee4c6727a74b9eb7cc,1,1,Clean Up,scikits/learn/cross_val.py,Method split,
c2f5fe3e43f18f788dfad218abc6498a3fbbe20c,https://github.com/scikit-learn/scikit-learn/commit/c2f5fe3e43f18f788dfad218abc6498a3fbbe20c,https://github.com/scikit-learn/scikit-learn/commit/360e82818cfe5680e1254205ef2172e819e2e32c,1,1,Clean Up,,,
c2682309206a9e6b298a00479af8b82b80e444f4,https://github.com/scikit-learn/scikit-learn/commit/c2682309206a9e6b298a00479af8b82b80e444f4,https://github.com/scikit-learn/scikit-learn/commit/8d5b08d94db2e19382f67edaff2a4b80ab6605de,1,1,Clean Up,sklearn/cluster/optics_.py,Variable n_clusters_,
bec85af38596c2a4c38b8a53e3960a9ba375fe6f,https://github.com/scikit-learn/scikit-learn/commit/bec85af38596c2a4c38b8a53e3960a9ba375fe6f,https://github.com/scikit-learn/scikit-learn/commit/07c15de88297d8d1108016777711d562dc9ec89f,1,2,Clean Up,sklearn/__init__.py,Class _NoseTester,
beaab34e216bbc4f62388e4ee5c653d6233d22dd,https://github.com/scikit-learn/scikit-learn/commit/beaab34e216bbc4f62388e4ee5c653d6233d22dd,https://github.com/scikit-learn/scikit-learn/commit/148f78a5418bbaf991461699004fae07ff97e68c,1,1,Clean Up,sklearn/tree/tree.py,Variable class_counter,
be93a75d293bfa0c8de57db3cd41151a98e93696,https://github.com/scikit-learn/scikit-learn/commit/be93a75d293bfa0c8de57db3cd41151a98e93696,https://github.com/scikit-learn/scikit-learn/commit/c484a4a8446c8809cf39e62751a6633d565d3edc,1,1,Clean Up,sklearn/__init__.py,Method test,
be5d3eab97c68f6d2a9d41725266375648acddc7,https://github.com/scikit-learn/scikit-learn/commit/be5d3eab97c68f6d2a9d41725266375648acddc7,https://github.com/scikit-learn/scikit-learn/commit/42073c2cc8d14a9b87c348685c35d171904a1df0,1,1,Clean Up,sklearn/base.py,Method _first_and_last_element,
bd94b49a2d75efed045a3ca2c68c0474e0350caf,https://github.com/scikit-learn/scikit-learn/commit/bd94b49a2d75efed045a3ca2c68c0474e0350caf,https://github.com/scikit-learn/scikit-learn/commit/94708a33b9b55765af81a1abb74c69a48aa6bbda,1,2,Clean Up,sklearn/tests/test_common.py,Method test_classifiers_test,
bbc272c1b52822a9c3ba6778756e88380d66493b,https://github.com/scikit-learn/scikit-learn/commit/bbc272c1b52822a9c3ba6778756e88380d66493b,https://github.com/scikit-learn/scikit-learn/commit/bd87dee1c6faedb63ec457f6a9c6f276c7059cec,1,1,Clean Up,sklearn/tests/test_hmm.py,Method _test_attributes,
b8ef9a919b4c739afcfdc4782e77e7a7cbee2f65,https://github.com/scikit-learn/scikit-learn/commit/b8ef9a919b4c739afcfdc4782e77e7a7cbee2f65,https://github.com/scikit-learn/scikit-learn/commit/ff95e44c4430be3af732750d80ab16b6070f1f69,1,1,Clean Up,sklearn/utils/testing.py,Method close_figure,
b6f98fe02e3fd51763ec951ea7a981ef220a031d,https://github.com/scikit-learn/scikit-learn/commit/b6f98fe02e3fd51763ec951ea7a981ef220a031d,https://github.com/scikit-learn/scikit-learn/commit/094e2d0eb681e1b27d0b7c1a69fe95ac70547011,1,2,Clean Up,sklearn/neighbors/classification.py,Class NeighborsClassifier,
b6f98fe02e3fd51763ec951ea7a981ef220a031d,https://github.com/scikit-learn/scikit-learn/commit/b6f98fe02e3fd51763ec951ea7a981ef220a031d,https://github.com/scikit-learn/scikit-learn/commit/094e2d0eb681e1b27d0b7c1a69fe95ac70547011,1,2,Clean Up,sklearn/neighbors/regression.py,Class NeighborsRegressor,
b6d0d2ee64ee6a3c9b0d11d33440afd142b3e5a6,https://github.com/scikit-learn/scikit-learn/commit/b6d0d2ee64ee6a3c9b0d11d33440afd142b3e5a6,https://github.com/scikit-learn/scikit-learn/commit/01139b6c92eb8901eeef930f3e33b9a670dadc46,1,0,Clean Up,scikits/learn/decomposition/dict_learning.py,Method fit,
